Year;Month;Day;Hour;Temperature;GHI
2024;10;7;7;25.7;0.0
2024;10;7;8;25.5;0.0
2024;10;7;9;25.4;0.0
2024;10;7;10;25.4;0.0
2024;10;7;11;25.6;11.0
2024;10;7;12;27.0;172.0
2024;10;7;13;29.3;132.0
2024;10;7;14;30.0;496.0
2024;10;7;15;31.4;601.0
2024;10;7;16;32.4;856.0
2024;10;7;17;32.9;551.0
2024;10;7;18;33.1;228.0
2024;10;7;19;32.6;46.0
2024;10;7;20;31.6;72.0
2024;10;7;21;30.2;228.0
2024;10;7;22;28.4;135.0
2024;10;7;23;27.1;0.0
2024;10;8;0;26.7;0.0
2024;10;8;1;26.4;0.0
2024;10;8;2;26.1;0.0
2024;10;8;3;25.9;0.0
2024;10;8;4;25.8;0.0
2024;10;8;5;25.5;0.0
2024;10;8;6;25.3;0.0
2024;10;8;7;25.2;0.0
2024;10;8;8;25.2;0.0
2024;10;8;9;25.1;0.0
2024;10;8;10;25.0;0.0
2024;10;8;11;25.3;4.0
2024;10;8;12;26.4;156.0
2024;10;8;13;27.7;296.0
2024;10;8;14;28.4;552.0
2024;10;8;15;29.4;553.0
2024;10;8;16;30.3;596.0
2024;10;8;17;30.8;803.0
2024;10;8;18;30.9;185.0
2024;10;8;19;30.5;105.0
2024;10;8;20;29.8;192.0
2024;10;8;21;29.3;207.0
2024;10;8;22;27.8;104.0
2024;10;8;23;26.2;0.0
2024;10;9;0;25.8;0.0
2024;10;9;1;25.6;0.0
2024;10;9;2;25.4;0.0
2024;10;9;3;25.2;0.0
2024;10;9;4;25.0;0.0
2024;10;9;5;24.7;0.0
2024;10;9;6;24.5;0.0
2024;10;9;7;24.3;0.0
2024;10;9;8;24.1;0.0
2024;10;9;9;23.9;0.0
2024;10;9;10;23.8;0.0
2024;10;9;11;24.2;15.0
2024;10;9;12;25.8;179.0
2024;10;9;13;27.7;457.0
2024;10;9;14;29.6;583.0
2024;10;9;15;31.2;815.0
2024;10;9;16;32.3;967.0
2024;10;9;17;33.2;994.0
2024;10;9;18;33.7;840.0
2024;10;9;19;33.6;815.0
2024;10;9;20;32.8;625.0
2024;10;9;21;33.0;391.0
2024;10;9;22;30.4;145.0
2024;10;9;23;28.2;0.0
2024;10;10;0;27.4;0.0
2024;10;10;1;26.7;0.0
2024;10;10;2;26.1;0.0
2024;10;10;3;25.8;0.0
2024;10;10;4;25.5;0.0
2024;10;10;5;25.4;0.0
2024;10;10;6;25.3;0.0
2024;10;10;7;25.2;0.0
2024;10;10;8;25.0;0.0
2024;10;10;9;25.0;0.0
2024;10;10;10;25.3;0.0
2024;10;10;11;25.8;13.0
2024;10;10;12;27.9;40.0
2024;10;10;13;30.1;19.0
2024;10;10;14;31.0;22.0
2024;10;10;15;31.6;61.0
2024;10;10;16;32.3;255.0
2024;10;10;17;33.1;420.0
2024;10;10;18;33.3;533.0
2024;10;10;19;32.7;419.0
2024;10;10;20;31.8;396.0
2024;10;10;21;31.6;120.0
2024;10;10;22;29.6;64.0
2024;10;10;23;27.8;0.0
2024;10;11;0;27.1;0.0
2024;10;11;1;26.7;0.0
2024;10;11;2;26.3;0.0
2024;10;11;3;26.0;0.0
2024;10;11;4;25.8;0.0
2024;10;11;5;25.6;0.0
2024;10;11;6;25.5;0.0
2024;10;11;7;25.4;0.0
2024;10;11;8;25.3;0.0
2024;10;11;9;25.2;0.0
2024;10;11;10;25.1;0.0
2024;10;11;11;25.3;14.0
2024;10;11;12;27.7;195.0
2024;10;11;13;29.2;454.0
2024;10;11;14;29.6;451.0
2024;10;11;15;30.9;785.0
2024;10;11;16;31.8;623.0
2024;10;11;17;32.1;677.0
2024;10;11;18;32.0;905.0
2024;10;11;19;31.5;536.0
2024;10;11;20;31.1;564.0
2024;10;11;21;30.6;361.0
2024;10;11;22;29.1;137.0
2024;10;11;23;27.9;0.0
2024;10;12;0;27.6;0.0
2024;10;12;1;27.3;0.0
2024;10;12;2;26.9;0.0
2024;10;12;3;26.4;0.0
2024;10;12;4;26.1;0.0
2024;10;12;5;25.9;0.0
2024;10;12;6;25.7;0.0
2024;10;12;7;25.6;0.0
2024;10;12;8;25.5;0.0
2024;10;12;9;25.5;0.0
2024;10;12;10;25.5;0.0
2024;10;12;11;25.8;8.0
2024;10;12;12;27.5;105.0
2024;10;12;13;28.8;318.0
2024;10;12;14;29.6;440.0
2024;10;12;15;30.4;519.0
2024;10;12;16;31.2;600.0
2024;10;12;17;31.6;604.0
2024;10;12;18;31.8;664.0
2024;10;12;19;31.5;521.0
2024;10;12;20;31.0;541.0
2024;10;12;21;30.6;297.0
2024;10;12;22;28.7;128.0
2024;10;12;23;27.4;0.0
2024;10;13;0;27.1;0.0
2024;10;13;1;26.8;0.0
2024;10;13;2;26.6;0.0
2024;10;13;3;26.4;0.0
2024;10;13;4;26.3;0.0
2024;10;13;5;26.2;0.0
2024;10;13;6;26.1;0.0
2024;10;13;7;26.0;0.0
2024;10;13;8;25.9;0.0
2024;10;13;9;26.0;0.0
2024;10;13;10;26.2;0.0
2024;10;13;11;26.6;10.0
2024;10;13;12;28.0;18.0
2024;10;13;13;29.2;24.0
2024;10;13;14;30.2;40.0
2024;10;13;15;31.3;129.0
2024;10;13;16;31.8;210.0
2024;10;13;17;31.8;310.0
2024;10;13;18;31.9;461.0
2024;10;13;19;31.9;429.0
2024;10;13;20;31.8;329.0
2024;10;13;21;31.8;292.0
2024;10;13;22;29.9;111.0
2024;10;13;23;28.5;0.0
2024;10;14;0;27.7;0.0
2024;10;14;1;27.2;0.0
2024;10;14;2;26.9;0.0
2024;10;14;3;26.7;0.0
2024;10;14;4;26.6;0.0
2024;10;14;5;26.5;0.0
2024;10;14;6;26.4;0.0
2024;10;14;7;26.2;0.0
2024;10;14;8;26.1;0.0
2024;10;14;9;26.0;0.0
2024;10;14;10;25.9;0.0
2024;10;14;11;26.0;16.0
2024;10;14;12;27.1;122.0
2024;10;14;13;29.7;231.0
2024;10;14;14;31.8;418.0
2024;10;14;15;32.6;677.0
2024;10;14;16;33.0;676.0
2024;10;14;17;33.3;653.0
2024;10;14;18;32.7;506.0
2024;10;14;19;32.8;736.0
2024;10;14;20;32.0;498.0
2024;10;14;21;31.7;261.0
2024;10;14;22;28.8;120.0
2024;10;14;23;27.2;0.0
2024;10;15;0;26.6;0.0
2024;10;15;1;26.4;0.0
2024;10;15;2;26.2;0.0
2024;10;15;3;26.2;0.0
2024;10;15;4;26.1;0.0
2024;10;15;5;26.0;0.0
2024;10;15;6;25.8;0.0
2024;10;15;7;25.8;0.0
2024;10;15;8;25.7;0.0
2024;10;15;9;25.7;0.0
2024;10;15;10;25.6;0.0
2024;10;15;11;25.8;8.0
2024;10;15;12;26.6;33.0
2024;10;15;13;27.8;138.0
2024;10;15;14;28.5;245.0
2024;10;15;15;29.1;375.0
2024;10;15;16;30.1;626.0
2024;10;15;17;31.1;350.0
2024;10;15;18;31.5;559.0
2024;10;15;19;31.2;327.0
2024;10;15;20;30.4;454.0
2024;10;15;21;30.0;356.0
2024;10;15;22;28.0;86.0
2024;10;15;23;26.7;0.0
2024;10;16;0;26.2;0.0
2024;10;16;1;25.8;0.0
2024;10;16;2;25.5;0.0
2024;10;16;3;25.3;0.0
2024;10;16;4;25.2;0.0
2024;10;16;5;25.1;0.0
2024;10;16;6;25.1;0.0
2024;10;16;7;25.0;0.0
2024;10;16;8;24.9;0.0
2024;10;16;9;25.0;0.0
2024;10;16;10;25.0;0.0
2024;10;16;11;25.2;12.0
2024;10;16;12;27.2;47.0
2024;10;16;13;28.4;108.0
2024;10;16;14;29.3;360.0
2024;10;16;15;30.2;399.0
2024;10;16;16;30.7;882.0
2024;10;16;17;30.7;378.0
2024;10;16;18;30.5;257.0
2024;10;16;19;30.2;332.0
2024;10;16;20;29.6;402.0
2024;10;16;21;29.0;291.0
2024;10;16;22;27.5;60.0
2024;10;16;23;26.3;0.0
2024;10;17;0;26.0;0.0
2024;10;17;1;25.8;0.0
2024;10;17;2;25.6;0.0
2024;10;17;3;25.5;0.0
2024;10;17;4;25.4;0.0
2024;10;17;5;25.2;0.0
2024;10;17;6;25.1;0.0
2024;10;17;7;25.1;0.0
2024;10;17;8;25.1;0.0
2024;10;17;9;25.1;0.0
2024;10;17;10;25.3;0.0
2024;10;17;11;25.7;16.0
2024;10;17;12;27.5;208.0
2024;10;17;13;29.2;451.0
2024;10;17;14;30.4;671.0
2024;10;17;15;31.5;823.0
2024;10;17;16;32.7;859.0
2024;10;17;17;33.3;845.0
2024;10;17;18;33.3;721.0
2024;10;17;19;32.8;425.0
2024;10;17;20;32.0;560.0
2024;10;17;21;31.6;73.0
2024;10;17;22;29.4;5.0
2024;10;17;23;27.8;0.0
2024;10;18;0;27.3;0.0
2024;10;18;1;27.0;0.0
2024;10;18;2;26.8;0.0
2024;10;18;3;26.6;0.0
2024;10;18;4;26.3;0.0
2024;10;18;5;26.1;0.0
2024;10;18;6;26.0;0.0
2024;10;18;7;25.9;0.0
2024;10;18;8;25.8;0.0
2024;10;18;9;25.8;0.0
2024;10;18;10;26.0;0.0
2024;10;18;11;26.3;14.0
2024;10;18;12;27.7;202.0
2024;10;18;13;30.6;442.0
2024;10;18;14;31.9;662.0
2024;10;18;15;32.1;832.0
2024;10;18;16;32.7;893.0
2024;10;18;17;33.2;594.0
2024;10;18;18;33.1;794.0
2024;10;18;19;32.4;773.0
2024;10;18;20;32.2;582.0
2024;10;18;21;31.3;274.0
2024;10;18;22;29.2;53.0
2024;10;18;23;28.0;0.0
2024;10;19;0;27.6;0.0
2024;10;19;1;27.3;0.0
2024;10;19;2;27.1;0.0
2024;10;19;3;26.9;0.0
2024;10;19;4;26.8;0.0
2024;10;19;5;26.6;0.0
2024;10;19;6;26.5;0.0
2024;10;19;7;26.4;0.0
2024;10;19;8;26.3;0.0
2024;10;19;9;26.2;0.0
2024;10;19;10;26.3;0.0
2024;10;19;11;26.6;13.0
2024;10;19;12;27.9;161.0
2024;10;19;13;30.0;338.0
2024;10;19;14;31.0;550.0
2024;10;19;15;31.4;743.0
2024;10;19;16;31.9;699.0
2024;10;19;17;32.1;522.0
2024;10;19;18;31.9;463.0
2024;10;19;19;31.3;333.0
2024;10;19;20;31.0;223.0
2024;10;19;21;29.8;192.0
2024;10;19;22;28.2;71.0
2024;10;19;23;27.1;0.0
2024;10;20;0;26.8;0.0
2024;10;20;1;26.5;0.0
2024;10;20;2;26.4;0.0
2024;10;20;3;26.2;0.0
2024;10;20;4;26.1;0.0
2024;10;20;5;26.0;0.0
2024;10;20;6;25.8;0.0
2024;10;20;7;25.7;0.0
2024;10;20;8;25.6;0.0
2024;10;20;9;25.5;0.0
2024;10;20;10;25.4;0.0
2024;10;20;11;25.6;10.0
2024;10;20;12;26.4;177.0
2024;10;20;13;27.9;344.0
2024;10;20;14;30.3;632.0
2024;10;20;15;31.7;739.0
2024;10;20;16;31.6;863.0
2024;10;20;17;32.5;600.0
2024;10;20;18;32.7;819.0
2024;10;20;19;32.4;275.0
2024;10;20;20;31.3;75.0
2024;10;20;21;30.7;21.0
2024;10;20;22;28.7;30.0
2024;10;20;23;27.0;0.0
2024;10;21;0;26.6;0.0
2024;10;21;1;26.3;0.0
2024;10;21;2;26.1;0.0
2024;10;21;3;25.9;0.0
2024;10;21;4;25.7;0.0
2024;10;21;5;25.6;0.0
2024;10;21;6;25.6;0.0
2024;10;21;7;25.5;0.0
2024;10;21;8;25.4;0.0
2024;10;21;9;25.3;0.0
2024;10;21;10;25.3;0.0
2024;10;21;11;25.4;9.0
2024;10;21;12;26.2;159.0
2024;10;21;13;27.0;312.0
2024;10;21;14;28.0;510.0
2024;10;21;15;29.2;632.0
2024;10;21;16;30.1;672.0
2024;10;21;17;30.7;666.0
2024;10;21;18;30.7;484.0
2024;10;21;19;30.3;465.0
2024;10;21;20;29.6;472.0
2024;10;21;21;28.8;284.0
2024;10;21;22;27.5;100.0
2024;10;21;23;26.5;0.0
2024;10;22;0;26.3;0.0
2024;10;22;1;26.1;0.0
2024;10;22;2;25.9;0.0
2024;10;22;3;25.7;0.0
2024;10;22;4;25.6;0.0
2024;10;22;5;25.5;0.0
2024;10;22;6;25.4;0.0
2024;10;22;7;25.3;0.0
2024;10;22;8;25.2;0.0
2024;10;22;9;25.2;0.0
2024;10;22;10;25.2;0.0
2024;10;22;11;25.4;15.0
2024;10;22;12;26.4;172.0
2024;10;22;13;27.7;332.0
2024;10;22;14;28.6;504.0
2024;10;22;15;29.3;733.0
2024;10;22;16;29.9;854.0
2024;10;22;17;30.2;961.0
2024;10;22;18;30.1;815.0
2024;10;22;19;29.9;540.0
2024;10;22;20;30.2;200.0
2024;10;22;21;29.4;30.0
2024;10;22;22;27.8;32.0
2024;10;22;23;26.7;0.0
2024;10;23;0;26.2;0.0
2024;10;23;1;25.9;0.0
2024;10;23;2;25.8;0.0
2024;10;23;3;25.6;0.0
2024;10;23;4;25.4;0.0
2024;10;23;5;25.3;0.0
2024;10;23;6;25.2;0.0
2024;10;23;7;25.1;0.0
2024;10;23;8;25.0;0.0
2024;10;23;9;25.0;0.0
2024;10;23;10;25.2;0.0
2024;10;23;11;25.6;7.0
2024;10;23;12;28.1;211.0
2024;10;23;13;30.1;419.0
2024;10;23;14;30.2;378.0
2024;10;23;15;31.6;731.0
2024;10;23;16;32.5;836.0
2024;10;23;17;32.8;598.0
2024;10;23;18;32.7;761.0
2024;10;23;19;32.3;508.0
2024;10;23;20;31.5;412.0
2024;10;23;21;30.4;10.0
2024;10;23;22;28.7;44.0
2024;10;23;23;27.2;0.0
2024;10;24;0;26.7;0.0
2024;10;24;1;26.4;0.0
2024;10;24;2;26.1;0.0
2024;10;24;3;26.0;0.0
2024;10;24;4;25.8;0.0
2024;10;24;5;25.7;0.0
2024;10;24;6;25.5;0.0
2024;10;24;7;25.4;0.0
2024;10;24;8;25.3;0.0
2024;10;24;9;25.3;0.0
2024;10;24;10;25.6;0.0
2024;10;24;11;26.0;14.0
2024;10;24;12;28.2;110.0
2024;10;24;13;29.4;336.0
2024;10;24;14;31.1;492.0
2024;10;24;15;32.6;564.0
2024;10;24;16;33.5;826.0
2024;10;24;17;34.0;768.0
2024;10;24;18;33.8;831.0
2024;10;24;19;33.1;493.0
2024;10;24;20;32.1;314.0
2024;10;24;21;30.9;330.0
2024;10;24;22;29.0;58.0
2024;10;24;23;27.9;0.0
2024;10;25;0;27.6;0.0
2024;10;25;1;27.3;0.0
2024;10;25;2;27.1;0.0
2024;10;25;3;26.9;0.0
2024;10;25;4;26.6;0.0
2024;10;25;5;26.4;0.0
2024;10;25;6;26.2;0.0
2024;10;25;7;26.0;0.0
2024;10;25;8;25.9;0.0
2024;10;25;9;25.8;0.0
2024;10;25;10;25.9;0.0
2024;10;25;11;26.3;14.0
2024;10;25;12;28.0;202.0
2024;10;25;13;29.5;442.0
2024;10;25;14;30.7;484.0
2024;10;25;15;31.9;592.0
2024;10;25;16;32.8;695.0
2024;10;25;17;33.1;850.0
2024;10;25;18;33.2;703.0
2024;10;25;19;32.8;704.0
2024;10;25;20;32.4;548.0
2024;10;25;21;31.7;286.0
2024;10;25;22;29.6;109.0
2024;10;25;23;28.3;0.0
2024;10;26;0;27.7;0.0
2024;10;26;1;27.3;0.0
2024;10;26;2;27.1;0.0
2024;10;26;3;26.9;0.0
2024;10;26;4;26.8;0.0
2024;10;26;5;26.6;0.0
2024;10;26;6;26.5;0.0
2024;10;26;7;26.5;0.0
2024;10;26;8;26.6;0.0
2024;10;26;9;26.7;0.0
2024;10;26;10;26.7;0.0
2024;10;26;11;26.6;5.0
2024;10;26;12;27.6;26.0
2024;10;26;13;29.6;74.0
2024;10;26;14;31.4;166.0
2024;10;26;15;32.3;275.0
2024;10;26;16;32.9;561.0
2024;10;26;17;33.1;696.0
2024;10;26;18;33.0;675.0
2024;10;26;19;32.6;531.0
2024;10;26;20;32.1;406.0
2024;10;26;21;31.4;229.0
2024;10;26;22;29.5;77.0
2024;10;26;23;28.3;0.0
2024;10;27;0;27.8;0.0
2024;10;27;1;27.5;0.0
2024;10;27;2;27.2;0.0
2024;10;27;3;27.0;0.0
2024;10;27;4;26.9;0.0
2024;10;27;5;26.8;0.0
2024;10;27;6;26.7;0.0
2024;10;27;7;26.8;0.0
2024;10;27;8;26.9;0.0
2024;10;27;9;26.8;0.0
2024;10;27;10;26.6;0.0
2024;10;27;11;26.7;2.0
2024;10;27;12;27.9;194.0
2024;10;27;13;29.5;380.0
2024;10;27;14;31.0;641.0
2024;10;27;15;31.6;644.0
2024;10;27;16;32.1;861.0
2024;10;27;17;32.4;712.0
2024;10;27;18;32.4;751.0
2024;10;27;19;32.1;742.0
2024;10;27;20;31.8;571.0
2024;10;27;21;31.4;301.0
2024;10;27;22;29.9;49.0
2024;10;27;23;28.9;0.0
2024;10;28;0;28.3;0.0
2024;10;28;1;27.9;0.0
2024;10;28;2;27.5;0.0
2024;10;28;3;27.3;0.0
2024;10;28;4;27.2;0.0
2024;10;28;5;27.1;0.0
2024;10;28;6;27.0;0.0
2024;10;28;7;26.9;0.0
2024;10;28;8;26.9;0.0
2024;10;28;9;27.2;0.0
2024;10;28;10;27.1;0.0
2024;10;28;11;27.1;11.0
2024;10;28;12;28.5;114.0
2024;10;28;13;30.0;345.0
2024;10;28;14;30.8;630.0
2024;10;28;15;31.6;787.0
2024;10;28;16;32.3;914.0
2024;10;28;17;32.6;912.0
2024;10;28;18;32.6;790.0
2024;10;28;19;32.2;500.0
2024;10;28;20;31.9;384.0
2024;10;28;21;31.6;330.0
2024;10;28;22;29.3;96.0
2024;10;28;23;27.7;0.0
2024;10;29;0;27.1;0.0
2024;10;29;1;26.8;0.0
2024;10;29;2;26.6;0.0
2024;10;29;3;26.5;0.0
2024;10;29;4;26.4;0.0
2024;10;29;5;26.3;0.0
2024;10;29;6;26.2;0.0
2024;10;29;7;26.2;0.0
2024;10;29;8;26.1;0.0
2024;10;29;9;26.1;0.0
2024;10;29;10;26.0;0.0
2024;10;29;11;26.2;10.0
2024;10;29;12;27.4;71.0
2024;10;29;13;29.9;142.0
2024;10;29;14;31.3;469.0
2024;10;29;15;31.4;564.0
2024;10;29;16;32.1;599.0
2024;10;29;17;32.2;739.0
2024;10;29;18;32.3;672.0
2024;10;29;19;32.1;484.0
2024;10;29;20;32.3;317.0
2024;10;29;21;31.9;228.0
2024;10;29;22;30.0;56.0
2024;10;29;23;28.7;0.0
2024;10;30;0;28.1;0.0
2024;10;30;1;27.8;0.0
2024;10;30;2;27.7;0.0
2024;10;30;3;27.6;0.0
2024;10;30;4;27.3;0.0
2024;10;30;5;27.1;0.0
2024;10;30;6;27.0;0.0
2024;10;30;7;26.9;0.0
2024;10;30;8;26.7;0.0
2024;10;30;9;26.5;0.0
2024;10;30;10;26.4;0.0
2024;10;30;11;26.5;9.0
2024;10;30;12;27.5;147.0
2024;10;30;13;28.4;264.0
2024;10;30;14;29.5;257.0
2024;10;30;15;30.7;210.0
2024;10;30;16;31.8;658.0
2024;10;30;17;32.6;690.0
2024;10;30;18;32.6;737.0
2024;10;30;19;32.3;557.0
2024;10;30;20;31.9;404.0
2024;10;30;21;31.7;132.0
2024;10;30;22;30.1;82.0
2024;10;30;23;29.1;0.0
2024;10;31;0;28.6;0.0
2024;10;31;1;28.0;0.0
2024;10;31;2;27.5;0.0
2024;10;31;3;27.2;0.0
2024;10;31;4;27.0;0.0
2024;10;31;5;26.8;0.0
2024;10;31;6;26.6;0.0
2024;10;31;7;26.4;0.0
2024;10;31;8;26.1;0.0
2024;10;31;9;25.8;0.0
2024;10;31;10;25.6;0.0
2024;10;31;11;25.6;3.0
2024;10;31;12;26.8;78.0
2024;10;31;13;29.5;196.0
2024;10;31;14;32.1;417.0
2024;10;31;15;31.3;610.0
2024;10;31;16;30.9;582.0
2024;10;31;17;30.6;412.0
2024;10;31;18;30.2;434.0
2024;10;31;19;29.5;298.0
2024;10;31;20;29.5;274.0
2024;10;31;21;29.8;150.0
2024;10;31;22;27.9;24.0
2024;10;31;23;26.7;0.0
2024;11;1;0;26.2;0.0
2024;11;1;1;25.8;0.0
2024;11;1;2;25.7;0.0
2024;11;1;3;25.8;0.0
2024;11;1;4;25.6;0.0
2024;11;1;5;25.2;0.0
2024;11;1;6;25.0;0.0
2024;11;1;7;24.8;0.0
2024;11;1;8;24.8;0.0
2024;11;1;9;24.7;0.0
2024;11;1;10;24.8;0.0
2024;11;1;11;24.9;5.0
2024;11;1;12;26.2;13.0
2024;11;1;13;29.8;78.0
2024;11;1;14;31.3;368.0
2024;11;1;15;31.6;552.0
2024;11;1;16;31.4;529.0
2024;11;1;17;30.9;510.0
2024;11;1;18;30.9;469.0
2024;11;1;19;30.8;474.0
2024;11;1;20;30.6;188.0
2024;11;1;21;29.4;206.0
2024;11;1;22;27.8;24.0
2024;11;1;23;26.5;0.0
2024;11;2;0;25.9;0.0
2024;11;2;1;25.5;0.0
2024;11;2;2;25.1;0.0
2024;11;2;3;24.8;0.0
2024;11;2;4;24.6;0.0
2024;11;2;5;24.4;0.0
2024;11;2;6;24.3;0.0
2024;11;2;7;24.2;0.0
2024;11;2;8;24.2;0.0
2024;11;2;9;24.1;0.0
2024;11;2;10;24.1;0.0
2024;11;2;11;24.2;7.0
2024;11;2;12;24.8;143.0
2024;11;2;13;25.8;253.0
2024;11;2;14;26.7;278.0
2024;11;2;15;27.1;473.0
2024;11;2;16;27.6;442.0
2024;11;2;17;28.0;512.0
2024;11;2;18;28.3;439.0
2024;11;2;19;28.4;521.0
2024;11;2;20;28.1;366.0
2024;11;2;21;27.7;218.0
2024;11;2;22;26.8;65.0
2024;11;2;23;26.1;0.0
2024;11;3;0;25.9;0.0
2024;11;3;1;25.7;0.0
2024;11;3;2;25.6;0.0
2024;11;3;3;25.3;0.0
2024;11;3;4;25.0;0.0
2024;11;3;5;24.8;0.0
2024;11;3;6;24.6;0.0
2024;11;3;7;24.5;0.0
2024;11;3;8;24.4;0.0
2024;11;3;9;24.3;0.0
2024;11;3;10;24.2;0.0
2024;11;3;11;24.3;10.0
2024;11;3;12;25.1;126.0
2024;11;3;13;26.0;140.0
2024;11;3;14;26.7;316.0
2024;11;3;15;26.8;443.0
2024;11;3;16;26.9;713.0
2024;11;3;17;27.1;348.0
2024;11;3;18;27.2;568.0
2024;11;3;19;27.0;517.0
2024;11;3;20;27.0;403.0
2024;11;3;21;26.9;259.0
2024;11;3;22;26.0;65.0
2024;11;3;23;25.4;0.0
2024;11;4;0;25.2;0.0
2024;11;4;1;25.0;0.0
2024;11;4;2;24.9;0.0
2024;11;4;3;24.7;0.0
2024;11;4;4;24.5;0.0
2024;11;4;5;24.4;0.0
2024;11;4;6;24.3;0.0
2024;11;4;7;24.1;0.0
2024;11;4;8;23.9;0.0
2024;11;4;9;23.6;0.0
2024;11;4;10;23.5;0.0
2024;11;4;11;23.9;9.0
2024;11;4;12;25.3;76.0
2024;11;4;13;26.9;279.0
2024;11;4;14;28.2;372.0
2024;11;4;15;29.4;617.0
2024;11;4;16;30.2;575.0
2024;11;4;17;30.8;683.0
2024;11;4;18;31.2;560.0
2024;11;4;19;31.2;504.0
2024;11;4;20;30.7;532.0
2024;11;4;21;30.0;100.0
2024;11;4;22;28.4;52.0
2024;11;4;23;27.4;0.0
2024;11;5;0;27.0;0.0
2024;11;5;1;26.5;0.0
2024;11;5;2;26.0;0.0
2024;11;5;3;25.6;0.0
2024;11;5;4;25.2;0.0
2024;11;5;5;24.8;0.0
2024;11;5;6;24.5;0.0
2024;11;5;7;24.2;0.0
2024;11;5;8;24.0;0.0
2024;11;5;9;23.9;0.0
2024;11;5;10;23.8;0.0
2024;11;5;11;24.2;14.0
2024;11;5;12;25.8;206.0
2024;11;5;13;28.1;446.0
2024;11;5;14;29.8;648.0
2024;11;5;15;31.5;819.0
2024;11;5;16;33.1;600.0
2024;11;5;17;34.1;410.0
2024;11;5;18;34.2;524.0
2024;11;5;19;33.7;496.0
2024;11;5;20;32.8;472.0
2024;11;5;21;32.8;336.0
2024;11;5;22;29.9;96.0
2024;11;5;23;28.1;0.0
2024;11;6;0;27.4;0.0
2024;11;6;1;26.9;0.0
2024;11;6;2;26.5;0.0
2024;11;6;3;26.1;0.0
2024;11;6;4;25.9;0.0
2024;11;6;5;25.6;0.0
2024;11;6;6;25.3;0.0
2024;11;6;7;25.2;0.0
2024;11;6;8;25.1;0.0
2024;11;6;9;25.1;0.0
2024;11;6;10;25.0;0.0
2024;11;6;11;25.2;9.0
2024;11;6;12;27.3;195.0
2024;11;6;13;29.3;334.0
2024;11;6;14;30.0;377.0
2024;11;6;15;30.9;452.0
2024;11;6;16;31.6;523.0
2024;11;6;17;31.9;881.0
2024;11;6;18;31.9;854.0
2024;11;6;19;31.5;742.0
2024;11;6;20;30.7;554.0
2024;11;6;21;29.9;311.0
2024;11;6;22;28.0;61.0
2024;11;6;23;26.8;0.0
2024;11;7;0;26.4;0.0
2024;11;7;1;26.2;0.0
2024;11;7;2;26.0;0.0
2024;11;7;3;25.8;0.0
2024;11;7;4;25.6;0.0
2024;11;7;5;25.5;0.0
2024;11;7;6;25.4;0.0
2024;11;7;7;25.3;0.0
2024;11;7;8;25.2;0.0
2024;11;7;9;25.2;0.0
2024;11;7;10;25.2;0.0
2024;11;7;11;25.4;7.0
2024;11;7;12;26.0;187.0
2024;11;7;13;26.7;425.0
2024;11;7;14;27.5;624.0
2024;11;7;15;28.3;717.0
2024;11;7;16;29.0;262.0
2024;11;7;17;29.3;393.0
2024;11;7;18;29.4;238.0
2024;11;7;19;29.0;145.0
2024;11;7;20;28.4;94.0
2024;11;7;21;27.7;24.0
2024;11;7;22;26.7;46.0
2024;11;7;23;26.1;0.0
2024;11;8;0;25.9;0.0
2024;11;8;1;25.7;0.0
2024;11;8;2;25.5;0.0
2024;11;8;3;25.4;0.0
2024;11;8;4;25.3;0.0
2024;11;8;5;25.2;0.0
2024;11;8;6;25.1;0.0
2024;11;8;7;25.0;0.0
2024;11;8;8;25.0;0.0
2024;11;8;9;24.9;0.0
2024;11;8;10;24.9;0.0
2024;11;8;11;25.1;7.0
2024;11;8;12;26.0;54.0
2024;11;8;13;27.3;205.0
2024;11;8;14;28.4;273.0
2024;11;8;15;29.1;402.0
2024;11;8;16;29.5;624.0
2024;11;8;17;29.8;621.0
2024;11;8;18;29.7;258.0
2024;11;8;19;29.4;92.0
2024;11;8;20;29.0;145.0
2024;11;8;21;28.8;38.0
2024;11;8;22;27.6;67.0
2024;11;8;23;26.8;0.0
2024;11;9;0;26.4;0.0
2024;11;9;1;26.1;0.0
2024;11;9;2;25.8;0.0
2024;11;9;3;25.5;0.0
2024;11;9;4;25.3;0.0
2024;11;9;5;25.2;0.0
2024;11;9;6;25.0;0.0
2024;11;9;7;24.8;0.0
2024;11;9;8;24.7;0.0
2024;11;9;9;24.6;0.0
2024;11;9;10;24.5;0.0
2024;11;9;11;24.6;7.0
2024;11;9;12;25.4;129.0
2024;11;9;13;26.5;439.0
2024;11;9;14;27.0;651.0
2024;11;9;15;27.9;804.0
2024;11;9;16;28.7;903.0
2024;11;9;17;29.3;698.0
2024;11;9;18;29.4;585.0
2024;11;9;19;29.0;750.0
2024;11;9;20;28.3;503.0
2024;11;9;21;27.4;259.0
2024;11;9;22;26.3;50.0
2024;11;9;23;25.5;0.0
2024;11;10;0;25.2;0.0
2024;11;10;1;25.0;0.0
2024;11;10;2;24.8;0.0
2024;11;10;3;24.8;0.0
2024;11;10;4;24.7;0.0
2024;11;10;5;24.5;0.0
2024;11;10;6;24.3;0.0
2024;11;10;7;24.1;0.0
2024;11;10;8;23.9;0.0
2024;11;10;9;23.8;0.0
2024;11;10;10;23.7;0.0
2024;11;10;11;24.0;6.0
2024;11;10;12;25.5;72.0
